ID,Comments
5095,👍
5096,"So, to be clear... there aren't ANY men competing in women's sports currently? 👍"
5097,Looks good and gets the job done 👍
5098,Combine them to save time 👍
5099,No need for apologies. 👍
5100,- I used a $100 gift card to buy an event 2 months ago. It said the remaining balance would stay in my wallet and could be used next time. I’ve just gone to use it and it’s not there. Can you help please? 👍
5101,"sorry for you bro
or not sorry

no idea, not reading this

call me if you need to talk 👍"
5102,Thanks for the heads up 👍
5103,"It seems they go well together, they often joke, they get along 👍. They're different but I'm happy about their friendship. I must look for the interview on Sky Sport (Italian Sky I suppose).."
5104,"It already is, and your tweet is a perfect example. 👍"
5105,I agree Mike 👍
5106,Seconded 👍🇬🇧
5107,"This guy gets it 👍 every single one of them were visited by the black suits, bring down the black suits then you might find what you define as  democracy will flourish"
5108,Fair play. Was expecting a bigger gap but a win is a win 👍
5109,Just caught up on the TJPW Live in Los Angeles show and it’s a lot fun. The crowd showed a lot of energy and knew the product well too 👍
5110,We can only hope to follow in his esteemed footsteps 👍
5111,👍
5112,"Adolf Hitler 1933: “to conquer a nation, one must first disarm its citizens.' “ 👍"
5113,Not me please. Read my profile. 👍
5114,Nice touch adding in all the historical stats along with the league stats👍
5115,meaning water👍
5116,Let's vibe👍
5117,True on elected offices. 👍👍
5118,"I just had the worst sleep ever, I kept on waking up + I wasn't feeling well and almost threw up 👍"
5119,Sounds like a great day 👍
5120,"really loving Star Trek Picard, thanks for bringing everyone back for the last season, it's been great! 👍"
5121,whatta gangsta 👍
5122,👍👍
5123,"today's leo's birthday
pretend i posted a nice drawing for it 👍"
5124,"Yes 69 Charger is my favorite 68 would be next. 
I have a 72 Charger love it 👍"
5125,👍👍👍👍
5126,Good morning to ASEAN ppl only 👍
5127,Makes sense. I really like the style how it is but I think the color swap looks cool too. 👍
5128,"One hell of a view, enjoy the remaining games 👍"
5129,It's been awhile since I saw the original so good to know I was right. 👍
5130,"This is beautiful mod you did a
Great job we need
You on wwe2k24 staff because this looks better then
The in game model good
Job👍"
5131,"He’s a billionaire and we pay them 100 million a year, feck off 👍👍"
5132,And that is NOT a bad thing!!👍👍
5133,👍
5134,I mean there are definitely vegeta haters but I’ll like cause he’s a goat 👍
5135,"It’d be very ironic for me to just not watch the video, but then again you don’t care about what I have to say so why should I care about what you have to say? Come back to me when you do some unbiased research 👍"
5136,He’s a survivor- with your help he’s going to make it to another winter - thank you for helping 👍
5137,"Hell YEAH !👍

The fightin'"
5138,"Please join and his round table panel on April 29th at 8pm EST that will be hosting our very own blockchain gaming developer who will be representing Metabolic Games Studio. 

We hope to see you there! 👍"
5139,"Paganning in Glastonbury for Ostara pt 1.. The Rifleman's Arms. I have managed to walk back to the flat, but collided with a wall along the way. Bloody good night. 👍"
5140,Thank you 👍
5141,"3-2 Celtic won, game and league over 👍"
5142,"Well you are young, so the energy/drive is there, and I wish you all the best. And like you said, you will still be on Twitter. 👍"
5143,"""Statpadding"" is a construct conceived by twitter users who can't bare to see rival players succeed.

It has never existed 👍"
5144,yes 👍
5145,really nice world👍
5146,idk why i am now thinking about the kirby x D4DJ au i had in my mind since last week (il probably talk about it tomorrow👍) (also yea that is the reason why i havent updated Agency 86)
5147,"""Here comes the sun, And I say it's alright""...👍"
5148,Don’t post here👍
5149,Fair enough. Just such a bizarre standard now. Got my BA at time that was beyond a ged. My wife just battled to get an entry level government job outside private sector after 20 years experience. Thankfully interview sold them despite lack of “education”. Cheers for the reply 👍
5150,She absolutely did.....and the/her MOB 'emboldened ' continue. I loathe and detest each and EVERY one of them....and I spread the word where and when I can. 👍
5151,"madrid media making up  a story

baena is in the right👍"
5152,"All girls are the same, just a daily reminder👍"
5153,Good for you 👍
5154,"Preference doesn't matter I guess 👍
Just being called immature for having it 👍"
5155,"damn, that thing was made for fkn....👍"
5156,Do you gaslight yourself? We all saw and read the same thing. She’s not the victim and I’m done talking to you. Enjoy your day dude 👍
5157,"14 goals in Ligue 1 
4 goals in Champions League
1 goal in french Super Cup

So 19 goals for Leo currently 👍"
5158,"Good for them, who the hell are we to tell other countries what religious beliefs to hold👍👍👍👍"
5159,Very good 👍
5160,"I agree 👍

It’ll be well-made with that Arkane flavour, but its lasting appeal is questionable; though I am surprised at the mostly negative reception subsequent to IGN’s raw gameplay reveal.

Alas, it will either be a modern-day Left 4 Dead or it’ll be Back 4 Blood."
5161,It's Gerry mate. Jesus might be busy over the next couple of days 👍
5162,"You just cant accept that you were wrong. It’s so sad to see. You people always backpedal when the proof you so desperately ask for but avoid is shown in front of you. GUESS the number. The fact is that it DOES happen, therefore I accomplished what you asked of me. 👍."
5163,"This means gets a paid VIP trip to Augusta for the final round for his troubles, right? 👍"
5164,that would be quite hard mate considering the letter L comes up quite a lot in the english language mate but if you think so mate 👍👍
5165,and i get to go to the hospital tomorrow👍
5166,"Iran and Saudia are friends now, the shops they own are soon going to close so they goong towards different business 👍 Mullah For Hire !!"
5167,It would be more worrying if it wasnt moving 👍
5168,If only he had a bic lighter.👍
5169,"Yeah, as much as everything changes, everything stays the same 👍"
5170,Clearly don’t have a clue about betting lol anything is value if it’s going to win another silly reply 👍
5171,"Came across this the other day- I’ve also seen apricot seed kernels, IP6 w inositol. Can never have too many tools in your toolbox! And I’d say if they’re banned by US or disregarded as whacky beliefs- you’re prob on 👍 path!"
5172,And then all you get is rep and glimmer 👍
5173,You're an awesome actor! Keep making movies Mr. Cromwell! 👍 Thanks for helping animals too
5174,"So far so good Diabetes Bigotry
Only have to donate plasma out of one arm next week 👍"
5175,Excellent 👍👍 Chilling..
5176,Very strategic Penny👍
5177,"I love the way toxic people use the survey feature on Twitter.  The poll is worded to force only one answer. No wonder ALL polling is consistently inaccurate, tilted, and partisan. THIS ISN'T A POLITICAL COMMENT OF ANY KIND. 👍"
5178,Very handsome 👍
5179,Soul Sister of #cycling 👍
5180,👍
5181,Deactivated 👍
5182,I don’t think this is the own you believe. It in fact shows Trump is not against Transgenders or Drag.  Simply drag for underage kids and not allowing kids who can’t vote or buy alcohol the access to life altering surgery. 👍. Thank you for this tweet.
5183,Can you post the one you tailed in the discord 👍
5184,May he rot in hell 👍
5185,Lol coping with what? The fact two jews get what they deserve 👍
5186,"Did you know, Stretching throughout the work day is a good idea!! 👍👍👍
.
Most people sit down throughout the day, whether it’s working, school or binge watching TV. Stretching for a short period of time each day can help to loosen up those tight muscles and help to prevent..."
5187,Great snipe 👍
5188,Only commented that because of the first comment re conference league 👍
5189,"My birthday was yesterday, my brother and Nephew’s birthdays are today. 👍"
5190,See you there! 👍
5191,Great night at ringkings in waterford tonight some impressive performances and defo the bench mark for shows in Ireland well done  look forward to what's next 👍
5192,I thought the same 👍
5193,Come back as early as possible 👍👍👍
5194,"Big fan of your art! 
Thanks so much 👍"
5195,"I got you  if you need a specific one, let me know 👍"
5196,Now THAT is an incisive comment 👍
5197,Sure buddy 👍. Good job using your words though.
5198,"Awe good,the police said no public concern👍"
5199,"Thanks Jeff, all three are really good 👍"
5200,Yes 👍
5201,Who gives a shit want they think?? They get one vote just like the rest of us 👍
5202,"That's a good point, this girl has fox ears👍"
5203,"I bought shares in BT and British Gas, smashing 👍"
5204,Respect👍
5205,👍
5206,交通費は1dayなんで👍
5207,👍and I would welcome you to WI if you needed to come.
5208,"Missed you amigo, but hope you're feeling better soon 👍"
5209,I agree with that lol. Been fun talking and not calling each other names though 👍. I’ll debate with you anytime
5210,Slightly worrying... but at least you look great! 👍
5211,Feeling like I’m losing my mind gonna show up to Easter dinner tomorrow with all my hair shaved off 👍
5212,And you mate 👍
5213,No comment needed. And one can call their ARs any name they want 👍
5214,Getting better at stable diffusion though 👍
5215,"You go for it fella, sing about how kiwi forums made you a wank-addled loser, 👍"
5216,"Glad I could help, it came out great! 👍"
5217,"Can I report this post for being protected free speech and protected 2nd amendment awesomeness?

We need a way to counter the sissy babies.

👍"
5218,Do your own research 👍
5219,"You have the guts..the shots..the style..the courage..the game..the innocence..the smiles, which nobody has..people may call you ‘rash’/irresponsible/reckless, don’t get bothered, don’t ever think of  changing you style, you are simply the  best in the world. Love u Champ👍👍"
5220,"you still have to grind pesetas even with the ticket, its a bonus not a PTW 👍"
5221,Heck yeah 👍My parents have always had chickens. They sell the eggs mostly to the neighbors.
5222,"The thing is, I'm none of those things, but you are a bigot 👍"
5223,Should be law in the UK👍
5224,Now that’s an interesting thought!   👍.  Wow.
5225,Yes absolutely 👍
5226,👍 on What If The Clones KILLED Obi Wan During Order 66?
5227,Parachute payments help. I think Southampton and Leicester are going down and I think 38 points will be enough to stay up. Not all is lost just yet. Cooper is the man for the championship. 👍
5228,Not only do I remember . I worked at a Texaco .  👍
5229,Ah yes second place is better than First nice Logic there Pessidog 👍 (responding to this tweet don't spam world cup pics like the usual Pessidogs you are)
5230,"Just watched this movie last night, again. 👍"
5231,"I honestly really appreciate your dedication to ignoring all the sources you happen to not agree with, don’t stop believing man keep it up! 👍"
5232,"Interesting.* Thanks for info. 👍 (Yes, a verrry long time.)"
5233,Yeah always for peace 👍👍
5234,"Autopilot team is absolutely on fire right now, loving this release cadence 👍 #FSDBeta"
5235,Gonna use the master challenger title in gold support 👍
5236,Cubs are looking good 👍
5237,I can’t wait till you are their boss!! Stand with Chris Sky freedom fighter 👍👍🇨🇦
5238,👍👍
5239,I’m good with that 👍
5240,"In Ukraine, they serve water (likely tap water) in restaurants about 33% of the time. So, we’re getting there 👍"
5241,Schroeder is a domestic terrorist he’s ass 👍👍👍👍
5242,"Plans are changing, might not be around tonight after all. Ill swing by later in the evening if I can 👍"
5243,tried taro for the first time bc told me to and it’s fire thank u brian👍
5244,👍we are way too divided in the west to mount anything against the likes of China. We will be slaughtered
5245,"A remake of this, along with Samus Returns and Super Metroid even Metroid Fusion for Switch would be really nice... I totally would pay for each one to get them! 👍"
5246,"Great hair, great make-up, nice gay clothes, 👍"
5247,Agree alot👍
5248,Happy Easter from sex pests everywhere 👍
5249,Can you make butcher gang to please and carley the ghost girl in bendy and the dark revival right 👍
5250,They were barry 👍
5251,Always have a radio that runs on batteries . 👍
5252,👍 on SHILOH JOLIE-PITT YOUR TRANSFORMATION DURING THE YEARS
5253,"those 6 assists were mostly from drive n kicks which are great 👍 that's a part of his game that I believe he has n has only just recently tapped into but again it goes to show he needs to keep being aggressive attacking the rim and not settling for what the D is dictating ""3s"""
5254,👍 on TINY TEXIE CANT FIND HER GLASSES!! #TINYTEXIE #GLASSES #FUNNY #YOUTUBE #FRIEND #LITTLEPERSON #SHORTS
5255,gn have a good sleep👍👍
5256,👍 on We found love cover - Enola Bedard #youtubeshorts #shorts
5257,Add like 3 more EVERS to that and I agree. 👍
5258,👍 on Nothing Else Matters solo by Metallica
5259,👍 on Rate their reactions
5260,👍
5261,👍
5262,People are doing this anonymous thing it got to your turn you turned it to porn. Well done 👍
5263,Well here in the UK it would be some white dude and therefore I'm glad we are in agreement finally 👍
5264,اووكي 👍
5265,I’m gonna go with 21👍
5266,These are good questions to ask 👍
5267,Just thought I’d help you out. 👍
5268,"Took the family today. Movie was great!👍 

Mario Movie Continues To Smash Global Box Office Records In Opening Weekend #News #SuperMario #MarioMovie via"
5269,"Nice start from the old guys. 👍

#Pirates"
5270,👍 on The Chicks - Goodbye Earl (Official Video)
5271,Either they’re worse or we’re better. 👍
5272,que role hein👍👍
5273,This is the Statement 👍
5274,👍
5275,Excellent read 👍
5276,That my gov!!! 👍. Never a doubt!
5277,"Happy anniversary to you both 
He’s a lucky man, I bet he knows it too
Be kind to each other 👍
Congrats"
5278,Can't argue with that 👍
5279,Joking you don’t look a day older than 23 👍
5280,It’s not mostly Nigerians. Nd your people attack black people unprovoked everyday👍everyone knows this
5281,👍
5282,"I agree. But people are gonna ride the management or say Diaz isn't built for that moment. Every closer has an outing like that. 

Truly hope he gets more opportunities like that! 👍"
5283,Nice champ will definitely check it out 👍
5284,Awesome 👍
5285,(Come on Join) The High Society. The opener Sharp Kid is a classic of the era 👍
5286,Magnificently 👍
5287,"Vernon Wells as Bennett....IMHO one of the worst 'villains' in action movie history! Such crap acting. Just makes me cringe watching him. Apart from him though, #commando is awesome. 👍"
5288,"Not really looking forward to playing yous next week tbh, gotta say Emery has done a fantastic job perfectly suited club for him 👍would be buzzing with a point at villa park"
5289,👍
5290,"I'd recommend trying to draw cats. They are so nice and pretty, hard to draw yet very rewarding 👍"
5291,"My family is from Ukraine genius. Owned a large farm near Kiev before collectivization I'm there often. 👍

You can't even find it on a map."
5292,That's beautiful!!!!....and the fish looks nice too!!!👍
5293,The beam is shaking under the movement from the fans 👍
5294,Bro chill and relax allow me school this ozuo 👍
5295,"#Wrestling Challenge 08/04/23

Quick late one - Finn Balor v Seth Rollins v Mix from Wrestlemania 34

Very good triple threat with some great fast sequences 👍"
5296,Ban him from La Liga competition so we can sign him 👍
5297,#26 or lower thanks 👍
5298,Good for them.👍
5299,"“Keep afloat” bruh he carried tf out of the team. Zach has a higher usage rate, takes more shots and averages less assists but put all the blame on demar👍"
5300,Think you’re a bit too worried my friend. We were a GK standing on his head away from two late goals the other night. We’ll get rolling tonight 👍
5301,"Exactly , now you go ahead and enjoy your life . 👍"
5302,"she's also been spending extended amounts of time (~1 hour) without the cone, if under strict monitoring. if she licks at her bad spot she'll bleed so we gotta keep an eye on her but she seems like she gets she's not supposed to and is doing her best abt it 👍"
5303,Couldn't have said it better 👍
5304,Don’t drive up into a protest and you will too. 👍
5305,👍👍👍👍👍
5306,"Now there's an ""I did good!"" face if I've ever seen one. Justifiably so. 👍 Good girl, Piper!"
5307,"Zelda breath of the wild made me sob, overwatch 2 was an unexpected favorite of mine, and Stardew valley is a valid replacement for therapy 👍"
5308,new pinned 👍
5309,👍 on 流行りに乗るりのぷろ #shorts
5310,Or someone with mental health problems.... either way better to be safe 👍👍
5311,"Walk it off, use a deadly weapon and get hit with a deadly weapon! 👍"
5312,Tigers didn’t lose by double-digits 👍
5313,id punch someone if they talked ill about my family👍
5314,"If it was real (as a American) it was in the past, think folks from other nations can look up to themselves. They got the strength i believe in them 👍 more then i do for myself"
5315,Please PC play the what aboutism against PL when it comes to abortion all the time. I simply made a statement and you prove like so many other PC you’re not really in favour of bodily autonomy you’re just pro abortion. Cya 👍
5316,Dungeons and dragons 👍👍👍
5317,Thank you for the clarification Todd! Good to hear it direct from the source 👍👍 One 48 hour chart doesn’t prove much at all long-term haha
5318,JP is going to get killed👍.
5319,"Im confused?? Beaten by the better team, no complaints with the result, beaten by the superior team?
What more can i say?? Robbie Bunn different level, Halesowen must be blessed with options 👍"
5320,"This isn’t taking away my rights, or that of anyone else who is law-abiding.

This is good 👍"
5321,Listen to Shaky Roosters on spotify 👍
5322,Exactly we know👍
5323,頑張って👍
5324,hes scared of puppets 👍
5325,Have them deported during your 3 week reign of terror. 👍
5326,Go ahead and insult them some more.  You're doing a great job mobilizing them to vote. Please keep it going.👍👍
5327,"Nonono, I was half having sleep paralysis but you gotta admit it is kinda a nice plot that you can build on. 👍"
5328,"""In the anime Diavolo stomped on GER's scorpion and didn't receive reflection damage"" 
Don't worry in one of the deathloop scenarios Diavolo is that scorpion, David Pro did not forget 👍"
5329,Right 👍👍👍
5330,The olives made me feel sick paired with the seeds of the peppers in the mashed potato which is good 👍
5331,You had me at concatenation 👍
5332,You handled it appropriately.  Props from one vet to another. 👍
5333,Resident Evil 4 was a lot of fun! You did great. Tetris is enjoyable too so I didn't mind the change of scenery. 👍
5334,Of course it’s real. Glad you’re up from your slumber. 👍
5335,"So you going to act retarded because somebody else acted retarded?
Sound strategy!👍"
5336,"Thats actually dangerous, i had a friend whos anus prolapsed because he held out poo for a week 👍"
5337,"I've always wanted to know if she stole the wine or if their superiors were like ""yeah let's give a bunch of feral teenagers alcohol, DEFINITELY nothing bad is gonna happen 👍"""
5338,"Love it, keep her playing outside. 👍"
5339,Netflix way tonight  with my new found crush in the movie industry #GANGSOFLAGOS #netflixandchill #TobiBakre nice one bro👍
5340,Swnd as👍
5341,And so you should be 👍
5342,OMG .. YES!👍👍👍👍👍👍
5343,"Saw ""Terminator: Dark Fate"".. pretty cool, actually. A good retro 90s action film. I especially like how relentless those Terminators are, completely regardless of the situation they keep going straight for target. But the hero (who is human) also is, so yeah, that's very good.👍"
5344,Hang in! 👍👍
5345,Happy birthday One year left till you’re 20 years old which means you’re soon turning into a fossil 👍
5346,We shall see 👍
5347,"that is awesome 👍

same here, as soon as it is pool season my wife and I are in/around it pretty much  all weekend and evenings during the week."
5348,، right 👍
5349,hopefully will be potting up my first plant of telegraph before end of weekend 👍
5350,"Oh, and *you're*

👍"
5351,ฟอร์ดเก่งมากจ้า👍👍👍
5352,HELP YOU ALSO DO THAT 👍👍
5353,I see y’all are once again discussing pinkpantheress’ style… it’s one of those things where the girls that get it get it 👍
5354,key question: are guns the problem? Work from there. Good night. 👍
5355,Currently own and trade around all of those except $MO and $NYL I like your taste👍
5356,"Yes, but as you say, you are aware epic fantasy is not your calling and there are obviously people who love that subgenre who should be making the call, which is my point really 👍 Those who like it shorter…just … read something shorter!"
5357,The bots are numerous in this thread. 👍
5358,Looks great 👍
5359,"👍👍
Well done!"
5360,I agree. I wouldn't want him to get anything from that antivaxxer.  He should wash his hands and probably get tested immediately.  👍👍
5361,👍
5362,"Lol. You still deserve to be ahead bro, I would be ahead if I was better.
You sef get wetin dey to distract you yet you dey my front.

But you know say before the end of the season it'll be back to how it used to be.👍"
5363,👍
5364,"Oh good, of all the senile perverts, he's my favourite. 👍"
5365,hey nick the x-type jaguar is just a tarted up mondeo from when FORD owned them both car companys 👍
5366,"Because they beat a team which thinks they are the best, yk that's a big achievment for smaller teams👍"
5367,thank you for the views 👍
5368,Am agree with you 👍👍
5369,No I haven’t. But if it’s quicker I’ll say you’re right and I’m wrong 👍
5370,👍
5371,I like most guys in the top 10 tbf so if we can jump even just a few places 👍👍
5372,You look great 👍
5373,Terrible wrestler...others had to make him look good...watch the Macho Man in WrestleMania 3...lost but stole the show 👍
5374,Highlights on sky sports just started. 👍
5375,Great job today!!  Getting it done👍
5376,"So she'll take the house and half the property, no thanks 👍"
5377,"since I'm getting more into SU and plan on making fan content, I'm gonna state this rn I'm not comfortable w blue x yellow and see the diamonds as sisters/relatives and I also don't like l4p1d0t 👍 these r my personal preferences"
5378,Thanks for dropping by 👍
5379,You're in the right place . 👍 No way for California.
5380,"Very well said and brilliant presentation above all great examples 👍.
Thank you"
5381,あたしは、何時も一番乗りを👍。
5382,"So, you speak from no experience whatsoever of being in a relationship with a woman. Got it. 👍"
5383,"The problm I hav with tht statement is it ws in direct response 2 ""who gets 2 define who that is"". He'd already answered the question"" wot is a woman"" with adult human female. Every person shud b treated with respect &amp; compassion (we r all flawed). That's not my point here. 👍"
5384,Got my elephants coming this week 👍
5385,"God bless Becky Sue, y’all.   The Lucille Ball for our times. 👍"
5386,Don’t worry baez will end this game. 👍
5387,"my brother ate all of the qeema , got mad, locked myself in room, roza closed wo sehri, waiting for alahuma inni
time 👍"
5388,It’s only been for 89 years give them a break 👍
5389,You wont find me on the streets i dont leave my house 👍
5390,Super 👍
5391,"Agreed.
Need some transparency on money paid to the PGMOL from external influencers.
👍"
5392,👍👍
5393,cry more. 👍
5394,"Yep cheers mate, unbelievably poor united side that’s still in the Europa league, FA cup semi final, carabao cup champions and in the top 4 of the league. What a terrible season 👍"
5395,Amazing living your best life👍
5396,"first day of grinding sm64 went pretty well, long session on new splits too actually had a lot of fun LMAO

managed to beat my 2 year old pb by about 1m 30s, multiple subhour pacers too

excited for the future grind, feeling motivated 👍"
5397,Absolutely agree 👍
5398,"Enough for today, will laugh again tommorow 👍"
5399,"NewsCorpses' Lib crims were puppeted in by Murdoch claiming, Debt &amp; Deficit disaster, when we were actually the envy of the world &amp; #1 economy, with tiny debt.

Murdochs' criminal LNP junta, rocketed us down to #23 &amp; laughing stock of the world.
Back up to #9 after 10 mnths ALP👍"
5400,Both choices are bad since the only thing they do is show how retarded everyone in this game is but from a different perspective while also not having any moral weight for the player because there is a third obectively good route where everyone is frens with eachother 👍
5401,"I wasn't saying it was ... Just desirable
UOR circumvents usual procurement
If HMT turned around to the British Army with £££s for CV90 tomorrow then 👍
But otherwise preference is likely commonality which could be a modified CV90"
5402," is Smuckers a sponsor of MLB or THE Phillies specifically? If they aren't, they should be because Tmac and Krucky give them positive words..👍"
5403,"I was talking about you, but if you didn't get that, please refer to the picture above for your description, if you want to put ""severe"" in front of it, go for it, no one's gonna stop a retard from calling themselves a retard, mate 👍👍👍"
5404,"Show me another Nigerian or African Writer in general that have won this 
I’ll wait 👍"
5405,大関くんお疲れ様でした。次回もヨロシクね👍
5406,I agree 👍
5407,"And what energy source is used to produce those items? Oh oil, gas and coal👍"
5408,Reported my friend 👍
5409,👍 classic
5410,👍
5411,Depends on the character they're getting compared to! 👍
5412,the best of all socialverses..... University is truly creating a culture that's gonna be leading the way to decentralised sharing...  👍👍👍
5413,they’ll never understand unconditional love rather than everything being a political stance 👍
5414,Riley green gets 2RBIs. 14-4 now. 👍
5415,First sehri it will be without sleep 👍good thing is Tomorrow is subday
5416,Especially those that have such low self-esteem that they feel the need to mutilate themselves 👍
5417,"Welcome to Japan 🇯🇵 Recent years, cherry blossoms have started to bloom earlier in Japan due to global warming.   I recommend around the 20th March if  you come to Japan next time. enjoy 👍"
5418,この次の飲み会でみんなに伝えておくー👍
5419,Wouldn’t have it any other way! 👍
5420,When dad goes all out and builds a Star Wars bedroom 👍 #DetroitHomeValues #DetroitRealEstate #DetroitHomeValues.com
5421,"Great film, I recommend this one too. 👍"
5422,Next time you come here I'll show you better parts of the city 👍
5423,you publicly promote racism homophobia and misogyny 👍 nobody wanna associate with you bro
5424,We don’t do that here 👍
5425,i dont give a fuck 👍
5426,Joined👍
5427,Wearing a boot so able to move it a bit more. 👍
5428,"That’s an excellent point. Yes, lets queer the 🇮🇪! 👍"
5429,"Brilliant.
That play does not happen without Cody Walker.
Is there a better  face ball passer in the game 👍"
5430,That’s the only comeback when people know they have nothing to provide to the conversation cuz they are wrong👍
5431,"That looks mighty darn good 👍 ""Happy Birthday "" The cake is tasty with ice cream."
5432,"UPDATE: Just finished the movie and it was DO FRICKING GOOD, would definitely watch it again. 👍"
5433,Cheers wardy 👍
5434,Two years of prison at least 👍
5435,👍 on What Matt Damon said about George Clooney... wait until the end! (vote at the poll) #mattdamon
5436,awesome 👍
5437,That’s a great picture of you!  👍👍
5438,drop a stinker and then join in the summer 👍👍👍👍
5439,"Been some good advice here in the replies. That being said, you make sure to care for YOURSELF during all of this. She's gonna need you when she gets out. Trust the docs and try to get some rest. Easier said than done, I know. 
Please keep us updated. 👍"
5440,History fc Utd are irrelevant now their rivals are out shining them they’re bigger now pal👍
5441,You and your 49 followers can go away thanks!!! 👍
5442,Great smoking time Man!!!Have a great weekend!!👍
5443,And proud 👍👍👍
5444,👍
5445,"Good call, absolutely nailed that one 👍"
5446,"Yep. 👍 my office! 
It will come for me in the end. But last year there was no Paxlovid. Next year who knows? More treatments nasal vaccines. Etc."
5447,They look great 👍
5448,"Kyiv? Not in this millennium. Russia can’t take Bakhmut for 9 months, a town with an area size 20 times smaller than Kyiv. Ukraine has demolished the popular myth of Russian military might and prowess, Russia is a weak and failed state👍"
5449,But also swallows so I’m a fan👍 How about you ?
5450,Five million dollars. And when the dollar implodes it will leave me with one million. And after taxes I'll have $400K.  Sounds good 👍
5451,we support you 👍
5452,"Aww, good for you, sis-bro 👍"
5453,Great to see this kind of publicity for such an amazing project 👍👍 #gameofsilks #NYRA #RACING #NFT
5454,"good morning 👍 I'm did my best today, I'm going to relax right now :D"
5455,"Very interesting offer,👍
 Influencers linked to Instagram are all great people."
5456,Can’t argue with that mate 👍
5457,The one thing I do agree with you on is that historical justice will be restored. 👍
5458,"Good for you, Quentin 👍"
5459,Yes ma’am 👍
5460,Just going to say not far from my Uk place 👍
5461,👍
5462,"
He makes you remember how much you love wrestling.  And works hard for it.
And He do it For us too.
So The Answer Is … Good! Very Good 👍"
5463,"Agreed 👍 Don't start me off.   For those that voted for her and her ilk. We now reap what they sowed. Sad, so sad and verrrry, verrrry F'ing angry"
5464,Another night crying alone bc I want my stupid bird back 👍👍👍
5465,No one is above the law👍
5466,It most certainly was Kyle. Scene of one of your very first rep with 👍
5467,👍👍👍👍👍👍 let's bring that to Canada and throw Trudeau in prison for treason.
5468,"It’s really good it’s about a punk band that get stuck in a skinhead bar 
A24 film, gritty and feels short but isn’t too short and has Patrick Stewart as the villain 👍
Only criticism I have is that for a film about skinheads it doesn’t confront race but it isn’t bad abt it"
5469,"Enjoy it, i am sure you would love this movie 👍"
5470,"Would be great  👍  , My expectation is 30x tops , let it surprise"
5471,Looking 👍
5472,I watched a speech of his the other night.  I'm getting a Malcolm X vibe from him. I like! 👍
5473,Clearly you missed Jimmy being supportive 👍
5474,"$16.80 / pound ish.

Could be worse. Lobster, truffles, caviar, etc. A good time ain't cheap. 

Enjoy. 👍"
5475,"""Don't listen to what they say, watch what they do."" 👍
Dr Jordan Peterson quote."
5476,"Thank you for following it, close up👍"
5477,"Thanks Tim, that's just the permission I needed 👍x"
5478,Good Job US intelligence services. 👍
5479,👍
5480,Don’t forget to thank these guys 👍
5481,Astaghfirullah but it's true he was trying to seduce you 👍
5482,Yes 👍 they’re fun to play with when I’m not watching the cameras. And they can be thrown to make someone or an animatronic slip.
5483,That is because Ireland is also playing in the world cup. Hope this helps Tony 👍
5484,👍
5485,I really dig crinkle cut fries👍
5486,Good to have you back 👍
5487,Beautiful see look for something out of place or different color at times you need to take a step back &amp; look at what’s odd in this pic white or black stand out 👍
5488,👍 right on
5489,We had 5 on the farm...handed three into the police station at Tarcutta and placed the other two on the (then required) Register...👍
5490,Take it easy.  Look after yourself. 👍
5491,It may have been another soppy turd who speaks like you on this thread....Anyway you carry on taking a knee for violent racists 👍
5492,だよね👍
5493,Luckily nobody listens to this 👍
5494,Don't read them then 👍
5495,MANY TIMES YOU HIT ME WITH THE “idc👍” “or wtv” let me get the evidence
5496,23 teams out of 32 is 👍👍👍👍👍 to me
5497,Ill join! 👍
5498,"Good, their doing it right 👍"
5499,Won't you come to the cheese and grain in Somerset? I'll organise it for you... 👍
5500,"It's the PipBoy that's smart, I just do whatever it says 👍"
5501,Yesss for D lng din meeee.. 👍👍
5502,Your only 4 people less than his space now👍
5503,"If it’s true, I’ll stand by him and his actions with my full chest 👍"
5504,I don't discriminate and continue to stand against all forms of discrimination 👍
5505,Yes actually (however some rewatches are needed for some episodes tho but overall for only having 4 episodes so far it's really good 👍)
5506,"Ah, rugby 👍 I’m an AFL man!

The Saints played the Suns and we won, good night!"
5507,Absolutely 👍
5508,🇧🇷🇧🇷🇧🇷👍👍👍
5509,Lemme know which flight so I can avoid it 👍
5510,"So JP Morgan is involved in funding Sex Trafficking.

Let's see how Democrats backed Investment Bank pleads in court. 👍👍👍"
5511,👍
5512,Remind me after 29th May to retweet. I love this👍
5513,Great project 👍
5514,Goed draadje 👍
5515,"Good night, keep smiling 👍"
5516,the brown when it was still very short 👍👍 i was completely in love with that hair
5517,"we are counting down 10 9 8 7 6 5 4 3 2 1, important that everything is in the most perfect order 👍"
5518,I’m not into worshiping things but nice try 👍
5519,Sure Murrell and Sturgeon have a few quid they could shift your way if needed 👍
5520,Well stipulated 👍
5521,"this is who i voted for on fantasy boys 👍👍👍 hikaru you deserve better, i will make sure you debut"
5522,One of my Favorite DC films Supremely Underrated the world building the cinematography the depiction of hell Keanu Reeves performance as Constantine all are 👍
5523,"Good 👍👍,muslims have every right to perform itikaf during holy month in Al aqsa mosque."
5524,👍
